0.3741566240787506,0.5879429578781128,0.45145314931869507,0.5783816576004028,0.5195690393447876,0.5183435678482056,0.5946745276451111,0.4599783420562744,0.6365411281585693,0.3955717086791992,0.36042019724845886,0.34283217787742615,0.4791233539581299,0.22913718223571777,0.5466006994247437,0.2823498845100403,0.5537733435630798,0.3404632806777954,0.364979088306427,0.333858460187912,0.4861913323402405,0.22028309106826782,0.5485387444496155,0.29145920276641846,0.5381348729133606,0.35471123456954956,0.38286107778549194,0.33713966608047485,0.491998553276062,0.259227454662323,0.542312741279602,0.32055437564849854,0.5317628383636475,0.3717384338378906,0.4064052700996399,0.3459586799144745,0.47895362973213196,0.29719266295433044,0.5165256857872009,0.33551591634750366,0.5178300738334656,0.3745838701725006,0
0.4923686981201172,0.7260602712631226,0.40570884943008423,0.5733014345169067,0.39332354068756104,0.43689656257629395,0.3752759099006653,0.33360129594802856,0.41047579050064087,0.27315980195999146,0.6077302694320679,0.3666647970676422,0.5749574899673462,0.1974686086177826,0.4721502661705017,0.20334312319755554,0.4217238426208496,0.2541794776916504,0.6379210948944092,0.3878406584262848,0.5901980400085449,0.1835690587759018,0.4776570200920105,0.19679895043373108,0.44028908014297485,0.25313207507133484,0.6343475580215454,0.4219159483909607,0.5952407717704773,0.21524578332901,0.4792460799217224,0.21625319123268127,0.4261794090270996,0.2675533592700958,0.5967071652412415,0.452054500579834,0.5679143071174622,0.2841966152191162,0.4925591051578522,0.24461454153060913,0.4397663474082947,0.254565954208374,0
0.48265430331230164,0.7756879925727844,0.4116795063018799,0.6417838335037231,0.42878279089927673,0.5118737816810608,0.42487823963165283,0.41464704275131226,0.410805881023407,0.3224698305130005,0.6275650262832642,0.4694683849811554,0.5783251523971558,0.3115842938423157,0.4945503771305084,0.2668922543525696,0.4289836287498474,0.27125781774520874,0.6423678398132324,0.4732479751110077,0.5849431157112122,0.2683298587799072,0.49320727586746216,0.22827191650867462,0.42964673042297363,0.24713881313800812,0.6221452355384827,0.4892503619194031,0.5749360918998718,0.2840977907180786,0.4823320508003235,0.2364523708820343,0.4160703420639038,0.24303631484508514,0.5754959583282471,0.5076684355735779,0.5379061698913574,0.34795081615448,0.48072078824043274,0.28753387928009033,0.4323498606681824,0.26799604296684265,0
0.5249424576759338,0.8350030183792114,0.4201509952545166,0.6830203533172607,0.4120234251022339,0.521440327167511,0.3775903880596161,0.4007614850997925,0.3605785369873047,0.2893187701702118,0.6866210699081421,0.4246234893798828,0.5903244018554688,0.21138088405132294,0.4550340175628662,0.207577645778656,0.37660548090934753,0.2525153160095215,0.6903814077377319,0.4180070161819458,0.5826978087425232,0.1577511876821518,0.44186729192733765,0.16113631427288055,0.37500885128974915,0.22313682734966278,0.6551839113235474,0.4265771806240082,0.5658442378044128,0.16668729484081268,0.4244636297225952,0.16600792109966278,0.3487641215324402,0.22829990088939667,0.5862887501716614,0.4425802230834961,0.5173938274383545,0.23219142854213715,0.42138534784317017,0.20221184194087982,0.35697200894355774,0.2378593236207962,0
0.6538934707641602,0.7425740957260132,0.4825257658958435,0.6331769227981567,0.41480910778045654,0.48925599455833435,0.3286791443824768,0.4021201729774475,0.25928667187690735,0.33347412943840027,0.6425247192382812,0.21546533703804016,0.46693697571754456,0.07155582308769226,0.3532923460006714,0.14673921465873718,0.33262377977371216,0.21898525953292847,0.6886017322540283,0.23791372776031494,0.4552544355392456,0.08357883989810944,0.33004385232925415,0.16946765780448914,0.3248223662376404,0.2579220235347748,0.6846944689750671,0.3033493459224701,0.4571688771247864,0.15239199995994568,0.3355076313018799,0.23908071219921112,0.32170677185058594,0.32254189252853394,0.6360713243484497,0.3912113606929779,0.4481066167354584,0.2839890718460083,0.34822431206703186,0.32766950130462646,0.326649010181427,0.38495534658432007,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617725133895874,0.7223414182662964,0.5287111401557922,0.6112945079803467,0.492019921541214,0.5084612965583801,0.44228291511535645,0.43906503915786743,0.4078623056411743,0.3795833885669708,0.6649885177612305,0.38651537895202637,0.5638059377670288,0.24941392242908478,0.45894402265548706,0.27992814779281616,0.42122748494148254,0.33248206973075867,0.6779625415802002,0.4038409888744354,0.557486355304718,0.2330475002527237,0.44434481859207153,0.2728235125541687,0.4174113869667053,0.33540642261505127,0.65614253282547,0.44329747557640076,0.5431919693946838,0.2716708779335022,0.4342605471611023,0.31091728806495667,0.4034876823425293,0.3713851571083069,0.6033384203910828,0.49175626039505005,0.5047026872634888,0.3566977083683014,0.4262760877609253,0.3607642352581024,0.39757171273231506,0.39304184913635254,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5591602325439453,0.6660455465316772,0.48059532046318054,0.5388131141662598,0.459249347448349,0.43239545822143555,0.4208744168281555,0.35515305399894714,0.392804354429245,0.28023189306259155,0.6608068346977234,0.336956262588501,0.5792483687400818,0.18866541981697083,0.4849710166454315,0.18035267293453217,0.43875110149383545,0.21963080763816833,0.6617247462272644,0.3535630702972412,0.5752506852149963,0.15855371952056885,0.4703318476676941,0.15056638419628143,0.4313185214996338,0.20023328065872192,0.6258352398872375,0.38225993514060974,0.5508447289466858,0.18538199365139008,0.4532383978366852,0.17128030955791473,0.4129335582256317,0.20902274549007416,0.5589351058006287,0.41275930404663086,0.4922758936882019,0.26354220509529114,0.4267551898956299,0.2255878448486328,0.3900578022003174,0.22975929081439972,0
0.4978790879249573,0.66005939245224,0.4186154305934906,0.5673509836196899,0.4005098342895508,0.47066453099250793,0.36868155002593994,0.40859922766685486,0.34813541173934937,0.3492862284183502,0.5815027356147766,0.3592241704463959,0.5163843035697937,0.225688174366951,0.42807406187057495,0.23413610458374023,0.38865822553634644,0.27924391627311707,0.5946236848831177,0.37132129073143005,0.5249165296554565,0.19429877400398254,0.42486363649368286,0.2066219300031662,0.3916541337966919,0.2600919306278229,0.578472912311554,0.395951509475708,0.5146815180778503,0.21758908033370972,0.4165681004524231,0.2320716679096222,0.3787146210670471,0.2831222116947174,0.5352728962898254,0.4216247498989105,0.4824053645133972,0.2798590064048767,0.4146066904067993,0.27622321248054504,0.38135629892349243,0.31019729375839233,0
