0.5449950695037842,0.7417204976081848,0.4516206383705139,0.7208535671234131,0.38078412413597107,0.604303240776062,0.34586888551712036,0.4784262180328369,0.31407949328422546,0.3663039803504944,0.4028604328632355,0.4725031554698944,0.3979155421257019,0.355390727519989,0.4147990942001343,0.4685300588607788,0.4234291613101959,0.5285483002662659,0.46687185764312744,0.46428442001342773,0.471778929233551,0.3585625886917114,0.47688981890678406,0.5107352137565613,0.4700378179550171,0.5433632135391235,0.5306299328804016,0.4761488139629364,0.5395494103431702,0.380285382270813,0.5288220047950745,0.5229530930519104,0.5168752074241638,0.5587053298950195,0.5883964896202087,0.4999016523361206,0.6005155444145203,0.43132495880126953,0.5815395712852478,0.5291534066200256,0.5626276135444641,0.5593483448028564,a
0.5424584150314331,0.7496219873428345,0.45167726278305054,0.7342013120651245,0.3822069764137268,0.6158589720726013,0.349989652633667,0.48976844549179077,0.3152427673339844,0.38103896379470825,0.4026503562927246,0.48661401867866516,0.3967640995979309,0.3682106137275696,0.4146386384963989,0.47661498188972473,0.42376455664634705,0.536307692527771,0.4665032625198364,0.47859543561935425,0.46969684958457947,0.37002184987068176,0.474408358335495,0.5209226012229919,0.46796947717666626,0.5547431111335754,0.5294649600982666,0.4904395341873169,0.537811279296875,0.3937939703464508,0.5274040102958679,0.535268247127533,0.5167694091796875,0.5699842572212219,0.5870444774627686,0.5136106014251709,0.5991235971450806,0.44896334409713745,0.5792765617370605,0.5464507937431335,0.5602198243141174,0.5745892524719238,a
0.5375585556030273,0.7606601715087891,0.4495626986026764,0.7420253753662109,0.3827899694442749,0.6252990961074829,0.34972381591796875,0.49942633509635925,0.3208317756652832,0.39215797185897827,0.3945108652114868,0.5043832659721375,0.3919796347618103,0.37587055563926697,0.40871286392211914,0.48600831627845764,0.4127925932407379,0.5531569123268127,0.4553954601287842,0.4943591356277466,0.4620082378387451,0.3817319869995117,0.4715961813926697,0.5240988731384277,0.4632991850376129,0.5654942989349365,0.5179646611213684,0.5048074126243591,0.5292450189590454,0.40552645921707153,0.5233805775642395,0.5431821942329407,0.5101134181022644,0.586625337600708,0.5740398168563843,0.527141273021698,0.586674690246582,0.45284199714660645,0.5738922357559204,0.5483588576316833,0.5542657375335693,0.5862532258033752,a
0.5230651497840881,0.8436369895935059,0.4250715374946594,0.7950747013092041,0.35570815205574036,0.6578747630119324,0.3422914743423462,0.5212439894676208,0.35171157121658325,0.4151363968849182,0.42941200733184814,0.46368786692619324,0.3990306854248047,0.44205719232559204,0.4086326062679291,0.5680813789367676,0.4254377782344818,0.5955384969711304,0.5047020316123962,0.4656815230846405,0.47363826632499695,0.4687908887863159,0.46331116557121277,0.6171085238456726,0.4782809317111969,0.5975008010864258,0.5724558234214783,0.5022266507148743,0.546241283416748,0.5200226902961731,0.5159357786178589,0.655460774898529,0.5281314253807068,0.6356449127197266,0.6345100998878479,0.5533292293548584,0.6091546416282654,0.5937706828117371,0.574158251285553,0.6865687370300293,0.5792683362960815,0.6695136427879333,a
0.4824419319629669,0.6885574460029602,0.3826010823249817,0.631466805934906,0.3275453448295593,0.5021562576293945,0.31789708137512207,0.37441322207450867,0.3182082176208496,0.2742311954498291,0.3863050937652588,0.39281803369522095,0.38190189003944397,0.2653260827064514,0.38315877318382263,0.3701474964618683,0.38825923204421997,0.4415116012096405,0.4470444917678833,0.39870813488960266,0.44405490159988403,0.2866925597190857,0.4308245778083801,0.42320093512535095,0.43289053440093994,0.48473966121673584,0.5036901831626892,0.4203084111213684,0.5035463571548462,0.31266337633132935,0.48059335350990295,0.44570574164390564,0.47716736793518066,0.5097547173500061,0.5572428107261658,0.4567576050758362,0.5606642365455627,0.3843437135219574,0.5348628759384155,0.47327104210853577,0.5238117575645447,0.5250896215438843,a
0.534753680229187,0.8515852093696594,0.4336897134780884,0.791720986366272,0.3682711720466614,0.6497158408164978,0.3526652455329895,0.5153840780258179,0.3646618127822876,0.40556812286376953,0.4391127824783325,0.4569927453994751,0.4094434976577759,0.4479072690010071,0.4176652729511261,0.5713767409324646,0.4335174262523651,0.5947815179824829,0.516312837600708,0.46106770634651184,0.4866543114185333,0.4709617495536804,0.47415676712989807,0.6209918260574341,0.49003076553344727,0.6030269861221313,0.5852304100990295,0.4986197352409363,0.5626446008682251,0.5179206728935242,0.5274375081062317,0.6556556224822998,0.5374725461006165,0.638960063457489,0.6450794339179993,0.5532443523406982,0.6197046637535095,0.6041617393493652,0.5805578231811523,0.6934648156166077,0.5836508274078369,0.6787132024765015,a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
0.5416465997695923,0.8605833053588867,0.4425254464149475,0.7991416454315186,0.37827759981155396,0.6561974287033081,0.36404088139533997,0.5204337239265442,0.36587369441986084,0.4054473638534546,0.44141146540641785,0.48256832361221313,0.4179089069366455,0.4417966604232788,0.42674607038497925,0.5725361108779907,0.44204020500183105,0.6079561710357666,0.5172468423843384,0.4830012619495392,0.4951918423175812,0.4667394757270813,0.48286908864974976,0.6194199323654175,0.4961358308792114,0.6048216819763184,0.5864040851593018,0.5150448083877563,0.5722807049751282,0.5157570838928223,0.5372886657714844,0.6560796499252319,0.5446940660476685,0.6409974098205566,0.6470662355422974,0.5630336403846741,0.6307924389839172,0.5947072505950928,0.5924245119094849,0.6876917481422424,0.5923787355422974,0.6737993359565735,a
0.5389025807380676,0.8402975797653198,0.43503376841545105,0.7917115092277527,0.36979836225509644,0.6489197015762329,0.35564690828323364,0.5159531235694885,0.36558109521865845,0.4091028571128845,0.44641727209091187,0.46173349022865295,0.4168335497379303,0.44952934980392456,0.4229106307029724,0.5752300024032593,0.4395029544830322,0.6055746078491211,0.5240869522094727,0.46377670764923096,0.491640567779541,0.47150975465774536,0.4767492413520813,0.6171023845672607,0.492781400680542,0.6052737236022949,0.592028021812439,0.4992001950740814,0.5654376745223999,0.5196602940559387,0.5289334058761597,0.6539837121963501,0.5403216481208801,0.6431931257247925,0.6503705978393555,0.5528784394264221,0.6256070137023926,0.600509762763977,0.5859553813934326,0.686082661151886,0.5891915559768677,0.6733742952346802,a
0.5412595868110657,0.8593202829360962,0.4418419599533081,0.8061827421188354,0.377865731716156,0.666012704372406,0.3675686717033386,0.5297927856445312,0.3669000267982483,0.41864484548568726,0.44322293996810913,0.47846686840057373,0.4167234003543854,0.44549787044525146,0.4267890453338623,0.5740246176719666,0.44321209192276,0.596064031124115,0.5194197297096252,0.48371484875679016,0.4963454008102417,0.4779202342033386,0.48310238122940063,0.627236008644104,0.4949774742126465,0.5974463820457458,0.587062656879425,0.5179262161254883,0.5728544592857361,0.5318263173103333,0.536715567111969,0.6638450026512146,0.5438644886016846,0.6329578161239624,0.6477988958358765,0.562855064868927,0.6308574676513672,0.6041766405105591,0.5908550024032593,0.6933869123458862,0.5890665054321289,0.6680219769477844,a
